date,hash,command,mean,stddev,median,user,system,min,max
0821,22bdce67,target/release/rlox test/benchmark/string_equality.lox,1.345820889,0.014380903363063718,1.342068539,1.3260492650000002,0.0009981935,1.329576989,1.369029989
0821,a9f49ca6,target/release/rlox test/benchmark/string_equality.lox,1.2011877990000002,0.059231398845140525,1.1784916390000002,1.181795165,0.0011321859999999999,1.164327289,1.3510744890000002
