date,hash,command,mean,stddev,median,user,system,min,max
0821,22bdce67,target/release/rlox test/benchmark/properties.lox,4.8859913184999995,0.033528904709500595,4.8827581585,4.865283659999999,0.0009955699999999999,4.8368941085,4.9488476084999995
0821,a9f49ca6,target/release/rlox test/benchmark/properties.lox,4.3271661015000005,0.029455540780369376,4.3198819215,4.307078245,0.00207346,4.2904542215,4.3819413215
0823,ae5dff4f,target/release/rlox test/benchmark/properties.lox,3.6230968235000005,0.041138971021696655,3.6107854535,3.60063249,0.0030659754999999996,3.5774184035000003,3.7217076035
0824,eff2bb78,target/release/rlox test/benchmark/properties.lox,2.7667073295,0.13798785425628995,2.7685588995000003,2.746330379999999,0.0009948315,2.6000957495000003,3.0340945495000002
0824,f59956a4,target/release/rlox test/benchmark/properties.lox,2.3484415094999997,0.01824167193840639,2.3455381295000004,2.327691754999999,0.0030792,2.3227368295,2.3925656295
